2024-06-11 12:04:52,831 - PID: 36519 - Total Memory usage: RSS=103604224.00 MB, VMS=4262203392.00 MB, Percent=2.51%
2024-06-11 12:04:52,836 - PID: 36519 - Total Memory usage: RSS=103825408.00 MB, VMS=4262203392.00 MB, Percent=2.52%
2024-06-11 12:04:52,841 - PID: 36519 - Total Memory usage: RSS=104091648.00 MB, VMS=4262203392.00 MB, Percent=2.52%
2024-06-11 12:04:52,845 - PID: 36519 - Total Memory usage: RSS=104345600.00 MB, VMS=4262203392.00 MB, Percent=2.53%
2024-06-11 12:04:52,850 - PID: 36519 - Total Memory usage: RSS=104611840.00 MB, VMS=4262203392.00 MB, Percent=2.54%
2024-06-11 12:04:52,860 - PID: 36519 - Total Memory usage: RSS=104951808.00 MB, VMS=4262203392.00 MB, Percent=2.54%
2024-06-11 12:04:52,868 - PID: 36519 - Total Memory usage: RSS=105582592.00 MB, VMS=4262203392.00 MB, Percent=2.56%
2024-06-11 12:04:52,875 - PID: 36519 - Total Memory usage: RSS=105943040.00 MB, VMS=4262203392.00 MB, Percent=2.57%
2024-06-11 12:04:52,881 - PID: 36519 - Total Memory usage: RSS=106172416.00 MB, VMS=4262203392.00 MB, Percent=2.57%
2024-06-11 12:04:52,886 - PID: 36519 - Total Memory usage: RSS=106438656.00 MB, VMS=4262203392.00 MB, Percent=2.58%
2024-06-11 12:04:52,895 - PID: 36519 - Total Memory usage: RSS=107036672.00 MB, VMS=4262203392.00 MB, Percent=2.60%
2024-06-11 12:04:52,904 - PID: 36519 - Total Memory usage: RSS=107659264.00 MB, VMS=4262203392.00 MB, Percent=2.61%
2024-06-11 12:04:52,912 - PID: 36519 - Total Memory usage: RSS=108216320.00 MB, VMS=4262203392.00 MB, Percent=2.62%
2024-06-11 12:04:52,918 - PID: 36519 - Total Memory usage: RSS=108621824.00 MB, VMS=4262203392.00 MB, Percent=2.63%
2024-06-11 12:04:52,927 - PID: 36519 - Total Memory usage: RSS=109301760.00 MB, VMS=4330364928.00 MB, Percent=2.65%
2024-06-11 12:04:52,936 - PID: 36519 - Total Memory usage: RSS=109883392.00 MB, VMS=4330364928.00 MB, Percent=2.66%
2024-06-11 12:04:52,942 - PID: 36519 - Total Memory usage: RSS=110370816.00 MB, VMS=4330364928.00 MB, Percent=2.68%
2024-06-11 12:04:52,948 - PID: 36519 - Total Memory usage: RSS=110612480.00 MB, VMS=4330364928.00 MB, Percent=2.68%
2024-06-11 12:04:52,954 - PID: 36519 - Total Memory usage: RSS=110796800.00 MB, VMS=4330364928.00 MB, Percent=2.69%
2024-06-11 12:04:52,958 - PID: 36519 - Total Memory usage: RSS=111091712.00 MB, VMS=4330364928.00 MB, Percent=2.69%
